Eingegangen am;Mangel Nr.;Typ;Status;Geo-Koordinaten
06.06.2019 18:28:29;1610;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4874,10.9282
06.06.2019 18:33:41;1611;Parkverstöße;Behoben;49.4775,11.0129
06.06.2019 19:15:38;1612;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4775,11.0129
07.06.2019 07:06:45;1613;Defekte Ampelanlagen oder Verkehrsschilder;Behoben;49.5037,10.9803
07.06.2019 07:09:01;1614;Parkverstöße;Behoben;49.4775,11.0129
07.06.2019 09:33:50;1615;Parkverstöße;Behoben;49.4688,11.0079
07.06.2019 13:45:24;1616;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.5125,10.9571
07.06.2019 15:05:44;1617;Mülltonnen nicht geleert oder verschwunden;Abgelehnt;49.4775,11.0129
08.06.2019 13:26:18;1618;Parkverstöße;Behoben;49.4775,11.0129
08.06.2019 14:26:34;1619;Sonstige Mängel;Behoben;49.4687,11.0003
08.06.2019 17:10:12;1620;Parkverstöße;Behoben;49.4775,11.0129
08.06.2019 21:41:25;1621;Parkverstöße;Behoben;49.4775,11.0129
09.06.2019 10:36:57;1622;Parkverstöße;Behoben;49.4779,10.9884
09.06.2019 12:50:34;1623;Sonstige Mängel;Behoben;49.4752,10.9878
09.06.2019 14:45:48;1624;Parkverstöße;Behoben;49.4777,11.0127
09.06.2019 21:29:16;1625;Parkverstöße;Behoben;49.4775,11.0129
10.06.2019 18:41:55;1626;Defekte Ampelanlagen oder Verkehrsschilder;In Bearbeitung;49.4801,10.9745
10.06.2019 20:28:50;1627;Parkverstöße;Behoben;49.4626,10.9763
11.06.2019 05:13:05;1628;Parkverstöße;Behoben;49.481,10.9959
11.06.2019 16:15:54;1629;Defekte Ampelanlagen oder Verkehrsschilder;Behoben;49.4651,11.0069
11.06.2019 17:54:00;1630;Parkverstöße;Behoben;49.4777,11.0129
12.06.2019 08:51:12;1631;Defekte Straßenbeleuchtung;Behoben;49.5141,10.975
12.06.2019 09:34:58;1632;Sonstige Mängel;Behoben;49.4793,10.9949
12.06.2019 10:26:13;1633;Illegale Müllablagerung, Ansammlung von Unrat;In Bearbeitung;49.4715,11.0103
12.06.2019 16:36:20;1634;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4734,10.9859
12.06.2019 17:45:09;1635;Parkverstöße;Behoben;49.4775,11.0129
12.06.2019 20:36:43;1636;Illegale Müllablagerung, Ansammlung von Unrat;In Bearbeitung;49.48,10.9437
13.06.2019 09:02:28;1637;Sonstige Mängel;Behoben;49.4654,10.942
13.06.2019 11:46:50;1638;Parkverstöße;Behoben;49.4897,10.9495
13.06.2019 16:43:19;1639;Parkverstöße;Behoben;49.4794,10.9853
13.06.2019 16:46:15;1640;Parkverstöße;Behoben;49.4775,11.0129
13.06.2019 20:14:59;1641;Lärm- oder Geruchsbelästigung;Abgelehnt;49.4736,10.982
14.06.2019 06:40:43;1642;Parkverstöße;Behoben;49.4995,10.9696
14.06.2019 07:18:20;1643;Parkverstöße;Behoben;49.4775,11.0129
14.06.2019 07:55:02;1644;Parkverstöße;Behoben;49.4759,10.9816
14.06.2019 08:11:04;1645;Parkverstöße;Behoben;49.4759,10.9814
14.06.2019 17:07:34;1646;Sonstige Mängel;Behoben;49.4794,10.9951
15.06.2019 16:28:32;1647;Parkverstöße;Behoben;49.4775,11.0129
16.06.2019 11:09:39;1648;Illegale Müllablagerung, Ansammlung von Unrat;In Bearbeitung;49.4773,10.9898
16.06.2019 13:06:50;1649;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4793,10.99
16.06.2019 17:34:34;1650;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.464,11.0112
16.06.2019 18:40:06;1651;Sonstige Mängel;Behoben;49.472,10.9913
16.06.2019 20:50:45;1652;Sonstige Mängel;In Bearbeitung;49.5128,10.9789
17.06.2019 06:17:05;1653;Defekte Ampelanlagen oder Verkehrsschilder;Abgelehnt;49.4692,11.0023
17.06.2019 07:59:19;1654;Sonstige Mängel;In Bearbeitung;49.464,11.0043
17.06.2019 11:13:04;1655;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4688,10.9607
17.06.2019 11:35:34;1656;Abgestellte Autos ohne Kennzeichen;Behoben;49.4603,10.9833
17.06.2019 12:05:06;1657;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4779,10.9916
17.06.2019 16:14:13;1658;Straßenschäden;In Bearbeitung;49.4691,10.9379
17.06.2019 17:38:52;1659;Parkverstöße;Behoben;49.4774,10.9892
17.06.2019 17:53:08;1660;Defekte Ampelanlagen oder Verkehrsschilder;In Bearbeitung;49.509,10.9644
17.06.2019 18:05:07;1661;Sonstige Mängel;Behoben;49.5251,10.975
18.06.2019 11:04:44;1662;Illegale Müllablagerung, Ansammlung von Unrat;In Bearbeitung;49.4794,10.9903
18.06.2019 17:00:57;1663;Parkverstöße;Behoben;49.4774,11.0129
18.06.2019 18:10:19;1664;Illegale Müllablagerung, Ansammlung von Unrat;In Bearbeitung;49.4794,10.9951
19.06.2019 06:17:28;1665;Parkverstöße;Behoben;49.4778,11.013
19.06.2019 19:54:29;1666;Parkverstöße;Behoben;49.4777,11.0127
19.06.2019 20:28:18;1667;Parkverstöße;Behoben;49.4775,11.013
20.06.2019 01:21:26;1668;Parkverstöße;Behoben;49.4784,10.99
20.06.2019 08:44:31;1669;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4681,11.0019
20.06.2019 13:13:19;1670;Abgestellte Autos ohne Kennzeichen;Behoben;49.457,11.0061
20.06.2019 15:17:22;1671;Parkverstöße;Behoben;49.4753,10.9879
20.06.2019 19:58:52;1672;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4829,10.949
20.06.2019 19:59:11;1673;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4829,10.949
20.06.2019 21:35:37;1674;Defekte Ampelanlagen oder Verkehrsschilder;Behoben;49.474,10.9917
21.06.2019 07:04:15;1675;Parkverstöße;Behoben;49.5081,10.9819
21.06.2019 10:30:02;1676;Parkverstöße;Behoben;49.4707,10.9921
21.06.2019 10:51:16;1677;Parkverstöße;Behoben;49.4707,10.9915
21.06.2019 19:03:31;1678;Defekte Ampelanlagen oder Verkehrsschilder;Abgelehnt;49.5265,10.9701
21.06.2019 20:39:45;1679;Parkverstöße;Behoben;49.4754,10.988
21.06.2019 20:49:34;1680;Parkverstöße;Behoben;49.4579,10.9692
21.06.2019 21:21:21;1681;Sonstige Mängel;In Bearbeitung;49.4726,10.9925
22.06.2019 19:15:31;1682;Lärm- oder Geruchsbelästigung;In Bearbeitung;49.4792,10.9856
22.06.2019 20:50:39;1683;Parkverstöße;Behoben;49.4775,11.0129
23.06.2019 08:54:52;1684;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4681,11.001
23.06.2019 11:03:01;1685;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4784,10.9902
23.06.2019 11:50:52;1686;Parkverstöße;Behoben;49.4584,10.9961
23.06.2019 12:25:29;1687;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4829,11.0021
23.06.2019 15:51:11;1688;Störungen in Grünanlagen und Landschaftsschutzgebieten;In Bearbeitung;49.5056,10.9746
23.06.2019 16:17:26;1689;Lärm- oder Geruchsbelästigung;In Bearbeitung;49.4792,10.9856
23.06.2019 17:41:54;1690;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4829,11.0021
23.06.2019 19:08:00;1691;Sonstige Mängel;Behoben;49.4608,10.9965
24.06.2019 06:46:15;1692;Parkverstöße;Behoben;49.4777,11.0127
24.06.2019 16:58:35;1693;Lärm- oder Geruchsbelästigung;Abgelehnt;49.4736,10.9856
24.06.2019 20:48:56;1694;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4525,11.002
25.06.2019 08:03:22;1695;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4626,10.9844
25.06.2019 13:14:48;1696;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4748,10.9934
25.06.2019 15:56:08;1697;Defekte Ampelanlagen oder Verkehrsschilder;In Bearbeitung;49.4775,10.9898
25.06.2019 16:00:06;1698;Parkverstöße;Behoben;49.4579,10.9692
25.06.2019 17:48:07;1699;Sonstige Mängel;Behoben;49.4666,10.9959
25.06.2019 18:48:47;1700;Straßenschäden;In Bearbeitung;49.464,10.9887
25.06.2019 19:00:59;1701;Sonstige Mängel;Behoben;49.4666,10.9885
25.06.2019 19:10:28;1702;Parkverstöße;Behoben;49.4667,10.9885
25.06.2019 19:12:34;1703;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4814,11.0006
25.06.2019 19:15:00;1704;Illegale Müllablagerung, Ansammlung von Unrat;In Bearbeitung;49.4815,10.973
25.06.2019 20:41:27;1705;Parkverstöße;Behoben;49.4634,10.9941
25.06.2019 23:31:09;1706;Defekte Straßenbeleuchtung;Behoben;49.4645,10.9984
26.06.2019 10:01:32;1707;Sonstige Mängel;Behoben;49.4666,10.9885
26.06.2019 11:02:29;1708;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4746,10.9936
26.06.2019 14:05:34;1709;Sonstige Mängel;Behoben;49.4668,10.9887
26.06.2019 19:19:36;1710;Abgestellte Autos ohne Kennzeichen;Abgelehnt;49.4934,10.9735
26.06.2019 19:41:44;1711;Parkverstöße;Behoben;49.4776,11.013
26.06.2019 21:48:06;1712;Lärm- oder Geruchsbelästigung;Behoben;49.508,11.0078
26.06.2019 22:31:21;1713;Lärm- oder Geruchsbelästigung;In Bearbeitung;49.4825,10.9544
27.06.2019 00:08:10;1714;Straßen- und Gehwegverunreinigung;Behoben;49.4737,10.9851
27.06.2019 07:19:07;1715;Parkverstöße;Behoben;49.4777,11.0127
27.06.2019 07:34:55;1716;Sonstige Mängel;Behoben;49.4658,11.002
27.06.2019 16:36:16;1717;Probleme mit Tieren (zum Beispiel Wespen, Hornissen, Hunde);In Bearbeitung;49.487,10.9079
27.06.2019 16:48:29;1718;Parkverstöße;Behoben;49.4723,10.992
27.06.2019 17:08:46;1719;Probleme mit Tieren (zum Beispiel Wespen, Hornissen, Hunde);Behoben;49.4618,10.9993
27.06.2019 19:08:40;1720;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4754,10.9871
27.06.2019 19:44:45;1721;Sonstige Mängel;Abgelehnt;49.4793,10.9856
27.06.2019 19:46:23;1722;Sonstige Mängel;Abgelehnt;49.4792,10.9855
27.06.2019 20:29:31;1723;Parkverstöße;Behoben;49.4613,10.9946
27.06.2019 22:19:31;1724;Defekte Straßenbeleuchtung;Behoben;49.4662,10.9547
28.06.2019 08:40:21;1725;Straßenschäden;Behoben;49.4962,10.967
28.06.2019 15:00:54;1726;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4644,10.9584
28.06.2019 17:13:35;1727;Parkverstöße;Behoben;49.4744,10.99
28.06.2019 17:28:08;1728;Parkverstöße;Behoben;49.479,10.982
28.06.2019 23:50:08;1729;Defekte Straßenbeleuchtung;Behoben;49.4591,10.985
29.06.2019 11:04:55;1730;Sonstige Mängel;Behoben;49.4591,11.0024
29.06.2019 12:32:02;1731;Sonstige Mängel;Behoben;49.4819,10.9533
29.06.2019 14:23:32;1732;Parkverstöße;Behoben;49.4812,10.9766
29.06.2019 18:54:36;1733;Sonstige Mängel;In Bearbeitung;49.4711,10.9902
29.06.2019 21:42:34;1734;Parkverstöße;Behoben;49.4612,10.9946
29.06.2019 21:48:08;1735;Parkverstöße;Behoben;49.4613,10.9947
29.06.2019 22:50:32;1736;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4655,10.9863
30.06.2019 10:54:09;1737;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.5053,10.9747
30.06.2019 16:00:53;1738;Parkverstöße;Behoben;49.4785,10.9782
30.06.2019 16:03:17;1739;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4801,10.9745
30.06.2019 20:16:21;1740;Parkverstöße;Behoben;49.4775,11.0129
30.06.2019 20:30:28;1741;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4724,10.9818
30.06.2019 20:58:19;1742;Defekte Straßenbeleuchtung;Behoben;49.4916,11.013
01.07.2019 07:19:34;1743;Parkverstöße;Behoben;49.4775,11.0129
01.07.2019 07:38:07;1744;Sonstige Mängel;Behoben;49.5003,10.9675
01.07.2019 08:56:32;1745;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4723,10.9811
01.07.2019 20:09:25;1746;Straßen- und Gehwegverunreinigung;Behoben;49.4802,10.956
01.07.2019 22:33:37;1747;Abgestellte Autos ohne Kennzeichen;In Bearbeitung;49.4597,10.9944
02.07.2019 09:52:32;1748;Parkverstöße;Behoben;49.4775,10.9905
02.07.2019 16:10:33;1749;Parkverstöße;Behoben;49.4775,11.0129
02.07.2019 16:26:06;1750;Abgestellte Autos ohne Kennzeichen;In Bearbeitung;49.4809,10.9747
02.07.2019 16:27:26;1751;Sonstige Mängel;Abgelehnt;49.4809,10.9747
02.07.2019 17:43:23;1752;Lärm- oder Geruchsbelästigung;Behoben;49.4791,10.9856
02.07.2019 18:45:42;1753;Lärm- oder Geruchsbelästigung;Behoben;49.4792,10.9855
02.07.2019 21:17:52;1754;Sonstige Mängel;Behoben;49.485,10.9686
03.07.2019 06:10:40;1755;Parkverstöße;In Bearbeitung;49.5309,10.9643
03.07.2019 12:21:44;1756;Sonstige Mängel;Behoben;49.4994,10.9679
03.07.2019 18:07:15;1757;Parkverstöße;Behoben;49.4869,10.9766
04.07.2019 07:03:36;1758;Straßen- und Gehwegverunreinigung;In Bearbeitung;49.4707,10.9921
04.07.2019 08:04:05;1759;Sonstige Mängel;In Bearbeitung;49.4775,11.0129
04.07.2019 11:00:08;1760;Mülltonnen nicht geleert oder verschwunden;In Bearbeitung;49.4701,10.9719
04.07.2019 13:03:19;1761;Parkverstöße;Behoben;49.4775,11.0129
04.07.2019 14:43:04;1762;Abgestellte Autos ohne Kennzeichen;Behoben;49.4571,11.007
04.07.2019 16:50:56;1763;Parkverstöße;Behoben;49.4601,10.9834
04.07.2019 16:58:15;1764;Sonstige Mängel;In Bearbeitung;49.4688,11.0001
05.07.2019 20:34:23;1765;Sonstige Mängel;In Bearbeitung;49.4804,10.9563
06.07.2019 10:17:55;1766;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4577,11.0054
06.07.2019 17:03:07;1767;Parkverstöße;Behoben;49.4775,11.0129
06.07.2019 23:19:19;1768;Defekte Straßenbeleuchtung;Behoben;49.4556,10.9942
07.07.2019 09:52:22;1769;Sonstige Mängel;Behoben;49.4712,10.9938
07.07.2019 14:57:38;1770;Parkverstöße;Behoben;49.4775,11.0129
07.07.2019 16:54:23;1771;Sonstige Mängel;Behoben;49.4543,10.9939
08.07.2019 07:03:05;1772;Parkverstöße;Behoben;49.4775,11.0129
08.07.2019 09:19:42;1773;Sonstige Mängel;Behoben;49.4806,11.0113
08.07.2019 09:57:00;1774;Sonstige Mängel;In Bearbeitung;49.4614,10.997
08.07.2019 09:57:01;1775;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4782,10.9894
08.07.2019 10:24:25;1776;Illegale Müllablagerung, Ansammlung von Unrat;In Bearbeitung;49.465,10.9501
08.07.2019 15:55:55;1777;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4782,10.989
08.07.2019 15:56:39;1778;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4781,10.9888
08.07.2019 16:26:00;1779;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4781,10.989
08.07.2019 18:11:50;1780;Sonstige Mängel;In Bearbeitung;49.464,10.9887
09.07.2019 08:23:45;1781;Parkverstöße;Behoben;49.4649,10.9833
09.07.2019 16:00:42;1782;Parkverstöße;Abgelehnt;49.4907,10.9257
09.07.2019 20:05:32;1783;Parkverstöße;Behoben;49.4681,10.9947
09.07.2019 20:39:38;1784;Lärm- oder Geruchsbelästigung;Behoben;49.4793,10.9856
10.07.2019 09:47:00;1785;Parkverstöße;Behoben;49.4703,10.992
10.07.2019 15:06:45;1786;Defekte Ampelanlagen oder Verkehrsschilder;In Bearbeitung;49.4642,10.968
10.07.2019 16:36:04;1787;Sonstige Mängel;In Bearbeitung;49.4801,10.9885
10.07.2019 17:05:19;1788;Parkverstöße;Behoben;49.4651,10.9836
10.07.2019 17:18:12;1789;Parkverstöße;Behoben;49.4775,11.0129
10.07.2019 18:04:06;1790;Illegale Müllablagerung, Ansammlung von Unrat;In Bearbeitung;49.4794,10.9892
10.07.2019 20:10:28;1791;Defekte Ampelanlagen oder Verkehrsschilder;Gemeldet;49.467,11.0003
11.07.2019 07:40:36;1792;Defekte Ampelanlagen oder Verkehrsschilder;Gemeldet;49.4667,11.0004
